time,deltaTimeMs,angle,position,angleTarget,angleErr,positionTarget,positionErr,angleCmd,positionCmd,motorCmd,actualMotorCmd
354.93011379241943,4.076480865478516,3115,1116,3129,-12.0,1844.8344259202227,-712.7961937130617,3775.3856110154907,-5162.002032869691,-1387,-1387
354.93564772605896,5.533933639526367,3113,1108,3129,-16.0,1841.9273064838294,-712.7961937130617,4964.847439576063,-5162.002032869691,-197,-197
354.94083642959595,5.188703536987305,3121,1099,3129,-8.0,1839.1888131226283,-712.7961937130617,826.6244617010523,-5162.002032869691,-4335,-4335
354.9456446170807,4.808187484741211,3114,1091,3129,-8.0,1836.6401889896545,-712.7961937130617,826.6244617010523,-5162.002032869691,-4335,-4335
354.95058250427246,4.937887191772461,3114,1082,3129,-15.0,1834.0118827600575,-712.7961937130617,5298.321006228574,-5162.002032869691,136,136
354.95566606521606,5.083560943603516,3112,1070,3129,-17.0,1831.294505441289,-737.0453495771753,4949.279756120439,-5495.547333061585,-546,-546
354.9610946178436,5.428552627563477,3112,1059,3129,-17.0,1828.3798455323804,-737.0453495771753,4607.0,-5495.547333061585,-889,-889
354.9660768508911,4.982233047485352,3110,1049,3129,-17.0,1825.6931667011172,-737.0453495771753,4607.0,-5495.547333061585,-889,-889
354.9706699848175,4.593133926391602,3107,1039,3129,-22.0,1823.2064654830474,-737.0453495771753,6909.065787697898,-5495.547333061585,1414,1414
354.9756565093994,4.98652458190918,3102,1030,3129,-22.0,1820.4961303031446,-737.0453495771753,6909.065787697898,-5495.547333061585,1414,1414
354.98164105415344,5.98454475402832,3102,1022,3129,-27.0,1817.2287528066436,-766.1370511919094,8043.87233177961,-5690.5784961931,2353,2353
354.9856798648834,4.038810729980469,3103,1017,3129,-27.0,1815.0147266893202,-766.1370511919094,8043.87233177961,-5690.5784961931,2353,2353
354.9906632900238,4.983425140380859,3104,1013,3129,-25.0,1812.272961714013,-766.1370511919094,6425.842552865754,-5690.5784961931,735,735
354.9958724975586,5.209207534790039,3105,1012,3129,-24.0,1809.3953130136592,-766.1370511919094,6336.988032404229,-5690.5784961931,646,646
355.0007679462433,4.895448684692383,3106,1012,3129,-24.0,1806.6801656882694,-766.1370511919094,6336.988032404229,-5690.5784961931,646,646
355.0056240558624,4.856109619140625,3108,1013,3129,-21.0,1803.9765154530999,-766.1370511919094,5153.532725844462,-5690.5784961931,-537,-537
355.0106089115143,4.984855651855469,3110,1014,3129,-21.0,1801.190534750358,-776.6637929711337,5153.532725844462,-5135.125282654748,18,18
